rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_open,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_open_pct,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_open,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
34,688479.SH,友车科技,20260416,2026-04-16,35.28,8.4871,155571369.0,0,0,软件服务,59.66193501240106,39.61504728281425,59.19653552002853,71.05701103550322,51.65457525991863,74.7145404353924,0.0,0.0,52.85276320586546,1.11952277206549,1.11952277206549,55.64853507974139,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、热题材,风险可控,20260417,0.0,True,35.29,36.5,35.13,35.02,42.34,0.028344671201807614,3.458049886621306,-0.42517006802720303,-0.7369614512471645,35.29,36.5,35.13,35.02,42.34,20260416,eod_proxy,False
35,301548.SZ,崇德科技,20260416,2026-04-16,79.2,12.1813,249078359.0,0,0,机械基件,33.268354551125185,76.52593090327312,98.41313798115324,91.44142333214091,46.16559470483932,96.81628268754119,0.0,0.0,52.53475608102599,1.1029064207031347,1.1029064207031347,67.39613262546156,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260417,0.0,True,78.98,80.8,79.05,76.2,95.04,-0.2777777777777768,2.020202020202011,-0.18939393939394478,-3.7878787878787845,78.98,80.8,79.05,76.2,95.04,20260416,eod_proxy,False
36,688685.SH,迈信林,20260416,2026-04-16,45.2,10.6758,367362436.0,0,0,航空,26.923042684117636,62.76122260943591,92.96887416984286,80.34549147429537,49.28437796869763,89.53301182891425,12.304389476840113,0.0,52.439253826280705,1.0988457821773057,1.0988457821773057,59.800630827307856,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260417,0.0,True,44.63,45.59,45.1,44.05,54.24,-1.261061946902653,0.862831858407076,-0.22123893805310324,-2.5442477876106318,44.63,45.59,45.1,44.05,54.24,20260416,eod_proxy,False
37,300214.SZ,日科化学,20260416,2026-04-16,8.02,8.525,239915122.0,0,0,化工原料,30.54046508321448,54.69607133757573,87.47062702587414,82.82591010315022,49.5966179909266,94.48091563571589,0.0,0.0,52.20660700036659,1.0890156962519109,1.0890156962519109,58.29658135572658,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260417,0.0,True,7.97,7.97,7.86,7.82,9.62,-0.6234413965087282,-0.6234413965087282,-1.995012468827917,-2.4937655860349017,7.97,7.97,7.86,7.82,9.62,20260416,eod_proxy,False
38,300853.SZ,申昊科技,20260416,2026-04-16,23.55,11.8765,281618520.0,0,0,专用机械,65.17379932376295,72.96466768137223,92.64130922604868,89.94896266782791,42.44791123573562,89.48865036930168,2.7665808116233612,0.0,51.92424440646586,1.0791460153548769,1.0791460153548769,74.03568847150311,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260417,0.0,True,23.65,24.54,24.47,22.81,28.26,0.424628450106157,4.2038216560509545,3.9065817409766446,-3.142250530785573,23.65,24.54,24.47,22.81,28.26,20260416,eod_proxy,False
39,300911.SZ,亿田智能,20260416,2026-04-16,36.16,10.0761,452852462.0,0,0,家用电器,20.287467616128644,47.15989066927079,52.88133549743034,66.7279905162522,51.9143363487301,70.2523220324503,19.81195000489059,2.0774336283186194,49.3330265739161,0.9745397928619934,0.9745397928619934,43.30997043268345,94.73684210526315,82.37537843502561,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、均价上,回落大,20260417,0.0,True,35.87,35.87,33.89,33.0,43.39,-0.8019911504424715,-0.8019911504424715,-6.277654867256621,-8.738938053097334,35.87,35.87,33.89,33.0,43.39,20260416,eod_proxy,False
40,688677.SH,海泰新光,20260416,2026-04-16,75.7,8.7644,686721242.0,0,0,医疗保健,20.65573658469701,55.547932448322264,92.17188902728857,65.37210156849645,55.36418943279226,87.83853202810799,34.75268903052856,83.356052962516,48.99831990911037,0.9620060494802777,0.9620060494802777,34.14462435385265,94.73684210526315,62.05572360147626,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险高,20260417,0.0,True,77.06,85.48,82.23,76.0,90.84,1.7965653896961697,12.919418758256285,8.626155878467646,0.39630118890356947,77.06,85.48,82.23,76.0,90.84,20260416,eod_proxy,False
41,300587.SZ,天铁科技,20260416,2026-04-16,5.93,14.0385,406998839.0,0,0,橡胶,17.768598505736005,75.5173558685736,83.71008440744272,88.21607867272859,44.58609536532677,84.97109982652876,15.981115286940442,0.0,48.75447909437415,0.9529755916255116,0.9529755916255116,58.480707795484726,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260417,0.0,True,5.87,6.35,6.03,5.83,7.12,-1.0118043844856595,7.082630691399672,1.6863406408094583,-1.6863406408094361,5.87,6.35,6.03,5.83,7.12,20260416,eod_proxy,False
42,301309.SZ,万得凯,20260416,2026-04-16,35.4,9.6994,272556793.0,0,0,机械基件,33.268354551125185,49.981516814030094,73.42710026714646,64.68285903189219,46.80277262139066,72.16136730756476,1.5929447913783423,0.0,48.33732198086773,0.9377207645066918,0.9377207645066918,51.91793715298089,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260417,0.0,True,35.1,36.19,35.2,34.34,42.48,-0.8474576271186307,2.231638418079096,-0.5649717514124131,-2.994350282485858,35.1,36.19,35.2,34.34,42.48,20260416,eod_proxy,False
43,300687.SZ,赛意信息,20260416,2026-04-16,20.58,8.4299,451899879.0,0,0,软件服务,59.66193501240106,31.455490376326036,37.05318897675974,79.52245955042022,48.953630941205276,66.35070031878149,19.73638787496043,11.993144976258995,48.169526273100885,0.9300539601119413,0.9300539601119413,46.33994871419065,100.0,82.00171375593526,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、热题材,放量急、回落大,20260417,0.0,True,20.39,21.18,21.11,20.31,24.7,-0.9232264334305018,2.9154518950437414,2.575315840621961,-1.3119533527696792,20.39,21.18,21.11,20.31,24.7,20260416,eod_proxy,False
44,605303.SH,园林股份,20260416,2026-04-16,24.0,8.0108,259951479.0,0,0,建筑工程,25.85357518176022,56.76023642761863,99.76279194884783,71.76524381344218,43.93808032730354,92.6783266188488,0.0,2.900826446280992,47.96997588450719,0.924487891076632,0.924487891076632,57.37773218464906,94.73684210526315,82.16953023053502,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260417,0.0,True,24.0,25.33,24.44,23.73,26.4,0.0,5.541666666666667,1.8333333333333313,-1.1249999999999982,24.0,25.33,24.44,23.73,26.4,20260416,eod_proxy,False
45,300163.SZ,先锋新材,20260416,2026-04-16,5.05,10.262,295428714.0,0,0,家居用品,15.75501755505129,68.48549530479038,100.0,87.53290181022525,41.753799274679935,99.74037616100792,4.484498186699842,0.0,47.15672989505212,0.8958469619271319,0.8958469619271319,59.763568009253895,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260417,0.0,True,5.16,5.18,4.94,4.89,6.06,2.17821782178218,2.5742574257425765,-2.178217821782169,-3.168316831683171,5.16,5.18,4.94,4.89,6.06,20260416,eod_proxy,False
46,301004.SZ,嘉益股份,20260416,2026-04-16,51.95,8.9099,118156275.0,0,0,家居用品,15.75501755505129,60.540110836922786,97.02419086721534,83.01867877712931,39.05238710094327,99.43143226056597,0.0,0.0,44.270185775667706,0.8011097327146272,0.8011097327146272,56.44504935002472,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260417,0.0,True,51.6,51.6,50.48,50.39,62.34,-0.6737247353224229,-0.6737247353224229,-2.829643888354194,-3.0028873917228194,51.6,51.6,50.48,50.39,62.34,20260416,eod_proxy,False
47,300290.SZ,荣科科技,20260416,2026-04-16,16.39,15.0175,1530408428.0,0,0,软件服务,59.66193501240106,54.71022138223896,26.22163753954744,96.52182953341665,43.70014319285779,61.252759973186855,63.50874927791672,49.079979550496724,43.08069135725609,0.7600647217012239,0.7600647217012239,41.63530374085215,100.0,72.73000511237582,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,放量急、爆量、回落大,20260417,0.0,True,16.23,16.38,15.79,15.69,19.67,-0.9762050030506453,-0.061012812690675045,-3.6607687614399143,-4.270896888346554,16.23,16.38,15.79,15.69,19.67,20260416,eod_proxy,False
48,688500.SH,慧辰股份,20260416,2026-04-16,53.66,11.5593,262368805.99999997,0,0,互联网,26.916023680510737,55.88612161343136,65.59518540528782,82.39871670432241,37.87116010621188,76.24888236733315,0.22591355075377204,6.860219782330269,41.29673750707016,0.7139090798736188,0.7139090798736188,49.28975144240615,94.73684210526315,81.1796818965227,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、新高,放量急,20260417,0.0,True,53.23,53.59,52.27,51.77,64.39,-0.8013417815877721,-0.1304509877003257,-2.5903838986209293,-3.5221766679090494,53.23,53.59,52.27,51.77,64.39,20260416,eod_proxy,False
49,301091.SZ,深城交,20260416,2026-04-16,23.73,10.2695,463466180.0,0,0,建筑工程,25.85357518176022,39.26387434911226,37.5543993257966,80.52506879388292,40.41721709716715,61.43790803250692,20.643276008897978,7.304391250778211,39.81893612351738,0.674144183530278,0.674144183530278,38.422947185001256,94.73684210526315,81.0686390294107,wp_rule_v2_1,disabled,0,0.0,D级,动量上、均价上,放量急、回落大,20260417,0.0,True,23.5,23.69,23.29,22.97,28.48,-0.9692372524230941,-0.1685630004214067,-1.8541930046354849,-3.2026970080067496,23.5,23.69,23.29,22.97,28.48,20260416,eod_proxy,False
50,301382.SZ,蜂助手,20260416,2026-04-16,40.49,15.6857,2126573705.0,0,0,互联网,26.916023680510737,50.09430322698146,3.46672801731221,92.83888440062046,42.13886431727846,52.13644125483999,75.31377812546545,59.83171792350956,36.22872381249958,0.5864685766695266,0.5864685766695266,22.438395968015527,94.73684210526315,67.93680736122786,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,放量急、爆量、回落大,20260417,0.0,True,39.41,41.9,40.34,39.05,48.59,-2.6673252654976665,3.482341318844151,-0.3704618424302253,-3.5564336873302183,39.41,41.9,40.34,39.05,48.59,20260416,eod_proxy,False
1,002384.SZ,东山精密,20260417,2026-04-17,162.1,8.3918,18995009659.0,0,0,元器件,95.84219093178069,63.157784424887765,83.43232188049194,70.89101902830703,95.0,87.7789920237617,100.0,15.98600084141638,89.96303571665577,4.757978192238212,4.757978192238212,78.21011905551923,100.0,81.0034997896459,wp_rule_v2_1,disabled,0,0.0,A级,板块强、承接好、动量上,风险可控,20260420,0.0,True,162.08,168.2,157.0,155.7,178.31,-0.012338062924110993,3.7631091918568726,-3.1462060456508345,-3.948180135718693,162.08,168.2,157.0,155.7,178.31,20260417,eod_proxy,False
2,688498.SH,源杰科技,20260417,2026-04-17,1445.0,10.0533,4969370738.0,0,0,半导体,61.29944411782048,75.18128065167177,98.62912803958658,79.77055006453972,94.35114496577121,98.04761741765206,100.0,13.684210526315793,88.78714450059469,4.549310589860443,4.549310589860443,75.80447674851617,100.0,81.57894736842105,wp_rule_v2_1,disabled,0,0.0,A级,个股强、承接好、动量上,风险可控,20260420,0.0,True,1431.0,1431.0,1387.66,1356.0,1734.0,-0.968858131487893,-0.968858131487893,-3.968166089965397,-6.159169550173016,1431.0,1431.0,1387.66,1356.0,1734.0,20260417,eod_proxy,False
3,300502.SZ,新易盛,20260417,2026-04-17,589.0,9.5814,23873640630.0,0,0,通信设备,54.17018509585914,72.39070137130322,100.0,84.02610261699094,92.81077233216736,100.0,100.0,0.0,88.07726614246695,4.427588128281154,4.427588128281154,77.03241836649939,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,个股强、承接好、动量上,风险可控,20260420,0.0,True,589.0,596.96,583.0,577.0,706.8,0.0,1.351443123938889,-1.018675721561968,-2.037351443123936,589.0,596.96,583.0,577.0,706.8,20260417,eod_proxy,False
4,300620.SZ,光库科技,20260417,2026-04-17,251.83,8.989,6800641431.0,0,0,通信设备,54.17018509585914,54.383614219502704,56.38890459506611,79.31033465288999,94.47743899883403,79.82926814170895,100.0,43.07585843724455,81.65201214886181,3.45882934455834,3.45882934455834,51.72601616559335,100.0,74.23103539068886,wp_rule_v2_1,disabled,0,0.0,B级,动量上、量价齐、新高,回落大,20260420,0.0,True,250.0,262.98,250.92,244.44,302.2,-0.7266806972958006,4.427590040900609,-0.3613548822618551,-2.934519318587947,250.0,262.98,250.92,244.44,302.2,20260417,eod_proxy,False
5,688502.SH,茂莱光学,20260417,2026-04-17,411.11,16.3299,1251119077.0,0,0,元器件,95.84219093178069,89.33377437516502,86.08426425309085,92.24526312451614,78.28130860421854,89.00537030240415,60.64811153172284,5.0528823623847074,81.3597136693553,3.4199994253064787,3.4199994253064787,88.54265882134112,100.0,83.73677940940382,wp_rule_v2_1,disabled,0,0.0,B级,板块强、个股强、承接好,回落大,20260420,0.0,True,423.8,468.49,465.5,423.45,493.33,3.0867650993651408,13.957335019824368,13.230035756853397,3.0016297341344034,423.8,468.49,465.5,423.45,493.33,20260417,eod_proxy,False
6,688809.SH,强一股份,20260417,2026-04-17,417.0,11.0963,1515152922.0,0,0,半导体,61.29944411782048,76.2917542451608,100.0,85.66619499581468,81.06662888457502,99.52652500204853,66.78870979700955,0.0,80.48035434963583,3.3057016883568533,3.3057016883568533,79.11238043477775,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260420,0.0,True,418.0,426.0,403.18,400.0,500.4,0.23980815347721673,2.158273381294973,-3.3141486810551513,-4.076738609112707,418.0,426.0,403.18,400.0,500.4,20260417,eod_proxy,False
7,688313.SH,仕佳光子,20260417,2026-04-17,125.79,9.4873,6517594220.0,0,0,通信设备,54.17018509585914,53.700642182358564,39.399797953903686,79.77726580836014,94.47743899883403,69.923935627589,100.0,44.57764434870532,80.33423685119901,3.2870704434001086,3.2870704434001086,47.333431840050665,100.0,73.85558891282366,wp_rule_v2_1,disabled,0,0.0,B级,动量上、新高、破平台,回落大,20260420,0.0,True,127.02,139.96,125.35,122.75,150.95,0.9778201764846006,11.264806423404083,-0.3497893314253986,-2.416726289848159,127.02,139.96,125.35,122.75,150.95,20260417,eod_proxy,False
8,688048.SH,长光华芯,20260417,2026-04-17,328.01,10.0705,5791753923.0,0,0,半导体,61.29944411782048,54.24484181741904,42.205703662897754,53.866845670575415,92.68447829910454,59.28410211624822,100.0,90.09647942128012,75.52535543029542,2.727566982631253,2.727566982631253,35.48740206974083,100.0,62.47588014467997,wp_rule_v2_1,disabled,0,0.0,C级,新高、破平台、热题材,风险高、回落大,20260420,0.0,True,306.99,327.98,309.18,306.0,393.61,-6.408341209109469,-0.0091460626200357,-5.740678637846397,-6.7101612755708695,306.99,327.98,309.18,306.0,393.61,20260417,eod_proxy,False
9,603698.SH,航天工程,20260417,2026-04-17,46.19,8.4782,2992327361.0,0,0,专用机械,72.1311447098841,61.9154330325623,83.2380093497143,40.19091121928112,80.80908067995246,71.18826704571579,88.61311514625605,32.74422945309943,74.9381040919616,2.665931117763643,2.665931117763643,61.23915871998295,100.0,76.81394263672514,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、新高,风险可控,20260420,0.0,True,47.78,48.0,45.7,45.41,50.81,3.4423035289023574,3.9185970989391805,-1.0608356787183304,-1.688677202857769,47.78,48.0,45.7,45.41,50.81,20260417,eod_proxy,False
10,688662.SH,富信科技,20260417,2026-04-17,70.4,8.6923,666064964.0,0,0,元器件,95.84219093178069,55.758120855430484,77.6878816835998,85.96842919313994,71.17252184070048,91.78516501121933,40.43130460175121,0.0,73.38070044370738,2.5089607810315435,2.5089607810315435,78.5331171840568,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260420,0.0,True,68.68,70.0,68.3,67.2,84.48,-2.4431818181818166,-0.5681818181818232,-2.9829545454545525,-4.545454545454552,68.68,70.0,68.3,67.2,84.48,20260417,eod_proxy,False
11,301307.SZ,美利信,20260417,2026-04-17,45.4,8.0952,781196720.0,0,0,通信设备,54.17018509585914,62.95338663060322,98.65285729819388,84.8154190814786,72.6952211998161,100.0,45.54445550245517,0.0,72.62796614212431,2.4363565685515303,2.4363565685515303,72.4710376741768,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260420,0.0,True,45.39,45.71,44.04,43.82,54.48,-0.022026431718058515,0.6828193832599139,-2.995594713656391,-3.480176211453745,45.39,45.71,44.04,43.82,54.48,20260417,eod_proxy,False
12,301338.SZ,凯格精机,20260417,2026-04-17,180.91,10.9265,1483907095.0,0,0,专用机械,72.1311447098841,50.76858371694832,45.577299306880874,81.54883282895614,77.6103688438107,72.44119655142866,66.12045132933876,16.447848294659998,71.98914832809598,2.376350384123856,2.376350384123856,58.8729671247616,100.0,80.888037926335,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,回落大,20260420,0.0,True,178.0,184.0,180.89,175.0,217.09,-1.6085346304792414,1.7080316179315602,-0.011055220828037893,-3.2668177546846477,178.0,184.0,180.89,175.0,217.09,20260417,eod_proxy,False
13,301662.SZ,宏工科技,20260417,2026-04-17,165.0,13.2619,702622634.0,0,0,专用机械,72.1311447098841,78.31278970011547,91.58967318607417,90.93269167252612,68.02013424812077,95.64572816644537,42.14486484011395,0.0,71.67800731636329,2.347648480670262,2.347648480670262,80.21304447559588,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260420,0.0,True,162.99,169.8,166.5,161.9,198.0,-1.2181818181818072,2.9090909090909056,0.9090909090909038,-1.8787878787878798,162.99,169.8,166.5,161.9,198.0,20260417,eod_proxy,False
14,688143.SH,长盈通,20260417,2026-04-17,69.56,8.2477,1328428422.0,0,0,通信设备,54.17018509585914,45.25850796551475,38.25447251405959,85.1257070071421,79.50581480375624,73.0,62.57093951230549,24.00203916992807,70.4528361860962,2.237883914214628,2.237883914214628,49.32921941155617,100.0,78.99949020751798,wp_rule_v2_1,disabled,0,0.0,C级,动量上、新高、破平台,回落大,20260420,0.0,True,69.91,71.0,69.2,68.66,83.47,0.503162737205276,2.070155261644624,-0.517538815411156,-1.2938470385278955,69.91,71.0,69.2,68.66,83.47,20260417,eod_proxy,False
15,688813.SH,泰金新能,20260417,2026-04-17,76.36,15.7145,981741812.0,0,0,专用机械,72.1311447098841,86.86133725140364,74.19721773807134,47.60814432026093,72.31113817459276,68.91327915613657,52.8723746562939,41.48636045203126,69.59583373252937,2.164101088018638,2.164101088018638,63.2601233677148,100.0,74.62840988699219,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,回落大,20260420,0.0,True,74.0,81.84,77.6,74.0,91.63,-3.0906233630172864,7.1765322158197975,1.62388685175483,-3.0906233630172864,74.0,81.84,77.6,74.0,91.63,20260417,eod_proxy,False
16,300151.SZ,昌红科技,20260417,2026-04-17,18.4,8.1081,650454483.0,0,0,专用机械,72.1311447098841,61.45029215053543,97.34637518795282,83.84051222351572,66.42245586631762,100.0,39.6707485079603,0.0,69.44496559557422,2.151360775322143,2.151360775322143,76.49748829717298,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260420,0.0,True,18.33,18.88,18.57,17.97,22.08,-0.38043478260869623,2.60869565217392,0.923913043478275,-2.336956521739131,18.33,18.88,18.57,17.97,22.08,20260417,eod_proxy,False
