rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
22,002611.SZ,东方精工,20260612,2026-06-12,18.41,8.1669,1958914750.93,0,0,轻工机械,16.49927424967218,52.17884523425485,76.6708497320983,59.74996573247236,74.43307913509743,77.29337782794443,86.08269783774357,0.0,67.28664646697996,1.9454496742939715,1.9454496742939715,50.61163690803923,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260615,0.0,True,18.76,18.63,18.11,20.25,1.9011406844106515,1.195002715915261,-1.629549158066268,18.76,18.63,18.11,20.25,20260612,eod_proxy,False
23,688148.SH,芳源股份,20260612,2026-06-12,9.02,10.9471,393082279.0,0,0,电气设备,84.28486259239314,52.818264008143885,62.42541555053524,71.8979175067887,65.78643268127908,80.71179479325974,34.639452725929694,0.6252771618626412,66.63734688425487,1.9272300766420332,1.9272300766420332,68.62281335786506,100.0,84.84368070953434,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大,20260615,0.0,True,9.49,9.18,8.86,10.82,5.210643015521077,1.7738359201773912,-1.7738359201773801,9.49,9.18,8.86,10.82,20260612,eod_proxy,False
24,688318.SH,财富趋势,20260612,2026-06-12,71.38,10.8385,837886438.0,0,0,软件服务,36.741262874784255,58.653699192237966,77.7572121130749,11.041023392454719,71.5475427309145,60.89414201798658,58.88132288053044,0.0,65.84552285054394,1.8409443899452298,1.8409443899452298,52.540809796346004,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260615,0.0,True,78.21,73.8,70.76,85.66,9.568506584477433,3.3903054076772188,-0.8685906416363021,78.21,73.8,70.76,85.66,20260612,eod_proxy,False
25,688003.SH,天准科技,20260612,2026-06-12,105.49,10.3798,1511325169.0,0,0,专用机械,39.60217347057485,47.32025425037518,22.312195121951213,71.58420184080114,81.04210557264204,45.597560975609724,77.77415708431937,65.25029195460922,65.55040102973813,1.8202327725861822,1.8202327725861822,29.40309042962899,94.73684210526315,66.58216385345295,wp_rule_v2_1,disabled,0,0.0,D级,动量上,风险高、位置差、高开低走,20260615,0.0,True,109.0,108.6,103.02,126.59,3.3273296047018786,2.948146743767177,-2.3414541662716837,109.0,108.6,103.02,126.59,20260612,eod_proxy,False
26,000958.SZ,电投产融,20260612,2026-06-12,6.41,9.0136,1108568024.93,0,0,新型电力,15.762969178060455,61.367341743982934,92.58382898259185,77.03479719886548,67.13907393198127,91.17472299456031,67.84768482995318,0.0,64.26643632701037,1.7327552745927763,1.7327552745927763,57.56361524874493,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,6.64,6.61,6.33,7.05,3.5881435257410166,3.120124804992197,-1.2480499219968855,6.64,6.61,6.33,7.05,20260612,eod_proxy,False
27,688114.SH,华大智造,20260612,2026-06-12,51.9,13.0965,669109104.0,0,0,医疗保健,26.5916824123249,69.50125204014887,90.39748736785626,77.14905975423703,63.24711433627261,88.70847618592902,51.67678081500466,0.0,62.84518696308683,1.6407365113358812,1.6407365113358812,61.90735642565336,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,52.52,49.43,49.22,62.28,1.1946050096339311,-4.759152215799611,-5.163776493256266,52.52,49.43,49.22,62.28,20260612,eod_proxy,False
28,301306.SZ,西测测试,20260612,2026-06-12,135.13,9.2401,817581250.73,0,0,航空,80.97599959723948,42.97116629425792,42.272004829440675,60.94928515653326,66.50657204268751,66.70055495772128,58.09556896457193,29.43160651599021,62.21841170711177,1.6200446262072759,1.6200446262072759,52.21270425743504,100.0,77.64209837100245,wp_rule_v2_1,disabled,0,0.0,D级,板块强、量价齐、热题材,回落大、后排,20260615,0.0,True,140.77,139.93,130.15,162.16,4.173758602826916,3.5521349811292957,-3.6853400429216254,140.77,139.93,130.15,162.16,20260612,eod_proxy,False
29,688583.SH,思看科技,20260612,2026-06-12,131.0,16.4651,618950314.0,0,0,电器仪表,19.843629819067317,77.09541758060872,81.1060367429187,92.56038264842608,62.42643503675451,86.12525676569877,49.18098353459956,0.0,62.07443311460589,1.592861187599818,1.592861187599818,61.25309529625911,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260615,0.0,True,133.13,131.34,126.65,157.2,1.6259541984732895,0.2595419847328362,-3.3206106870228957,133.13,131.34,126.65,157.2,20260612,eod_proxy,False
30,688788.SH,科思科技,20260612,2026-06-12,38.75,17.7096,283288865.0,0,0,通信设备,35.0863580599392,81.50580862440852,92.39198978060529,22.886861579164073,62.39627093198834,66.83512412863654,24.14817113225495,1.6563792929032346,61.928409301749696,1.583947033373949,1.583947033373949,60.836732164526204,94.73684210526315,82.48064201887945,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、量价齐,风险可控,20260615,0.0,True,39.69,38.85,37.2,46.5,2.4258064516128997,0.2580645161290418,-3.9999999999999925,39.69,38.85,37.2,46.5,20260612,eod_proxy,False
31,301067.SZ,显盈科技,20260612,2026-06-12,34.6,8.9421,241261454.72,0,0,元器件,78.31220657276995,44.68405706246364,63.81204929165014,57.12512342226137,62.60188217330699,70.47624156009391,19.00470543326747,18.0,61.348397141316426,1.565503276304841,1.565503276304841,58.42359873333846,100.0,80.5,wp_rule_v2_1,disabled,0,0.0,D级,板块强、量价齐、热题材,后排,20260615,0.0,True,36.79,36.21,34.13,41.52,6.329479768786128,4.653179190751433,-1.3583815028901713,36.79,36.21,34.13,41.52,20260612,eod_proxy,False
32,301500.SZ,飞南资源,20260612,2026-06-12,28.2,15.2432,907616796.26,0,0,环境保护,16.86476400332576,67.96119411521991,53.14481050027849,84.52695574465757,65.03432748000495,77.2829605479894,61.44174110809271,7.001578893616991,60.44860067289942,1.4963356973271031,1.4963356973271031,49.74857145631988,94.73684210526315,81.14434211870102,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、均价上,回落大,20260615,0.0,True,28.7,28.34,27.37,33.84,1.773049645390068,0.4964539007092261,-2.9432624113475137,28.7,28.34,27.37,33.84,20260612,eod_proxy,False
33,300084.SZ,海默科技,20260612,2026-06-12,12.79,8.8511,505589900.8,0,0,专用机械,39.60217347057485,41.442352764057965,41.0,77.45933414738161,67.01303009205921,72.11286815384317,42.70146838286231,14.825783752427629,60.34542330215633,1.4904082507426304,1.4904082507426304,44.78767412571628,94.73684210526315,79.18829090399835,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、新高,回落大,20260615,0.0,True,12.78,12.16,11.82,15.35,-0.07818608287724071,-4.925723221266609,-7.584050039093038,12.78,12.16,11.82,15.35,20260612,eod_proxy,False
34,000612.SZ,焦作万方,20260612,2026-06-12,11.43,8.034,850467891.54,0,0,铝,18.113176947888814,47.355800950956954,71.43392442031,60.81899285001,65.07112394228875,76.74690732583726,59.3586913659407,0.0,59.945600335109006,1.4676564411187427,1.4676564411187427,47.986045251689625,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260615,0.0,True,11.75,11.59,11.39,12.57,2.7996500437445393,1.3998250218722585,-0.34995625546805353,11.75,11.59,11.39,12.57,20260612,eod_proxy,False
35,300420.SZ,五洋自控,20260612,2026-06-12,6.28,8.0895,986310906.24,0,0,机械基件,31.58670955619854,37.181163643038936,45.90911660604222,70.93418097536394,67.37474448590163,69.30513456017806,64.10496349680271,15.011182033121557,59.61126539953598,1.4488941513901903,1.4488941513901903,41.49648086468281,94.73684210526315,79.14194133382487,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、均价上,回落大,20260615,0.0,True,6.6,6.54,6.32,7.54,5.095541401273884,4.14012738853502,0.6369426751592355,6.6,6.54,6.32,7.54,20260612,eod_proxy,False
36,300416.SZ,苏试试验,20260612,2026-06-12,17.95,8.0024,866572697.25,0,0,电器仪表,19.843629819067317,39.326949852370724,46.6578044136466,67.38258167305537,66.73785821461851,70.9820740284308,59.959541479259585,7.420281204403789,58.78324015442201,1.4034383375832418,1.4034383375832418,40.22246468063019,94.73684210526315,81.03966654100431,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐,回落大,20260615,0.0,True,18.45,18.34,17.68,21.54,2.785515320334264,2.1727019498607225,-1.5041782729804942,18.45,18.34,17.68,21.54,20260612,eod_proxy,False
37,600163.SH,中闽能源,20260612,2026-06-12,6.23,9.6831,594529132.0,0,0,新型电力,15.762969178060455,62.11222692578172,100.0,39.61758699274968,59.15665275347831,80.55108266682622,47.891631883695766,0.0,57.65823460528312,1.343924654478645,1.343924654478645,54.16192559282768,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260615,0.0,True,6.14,5.98,5.95,6.85,-1.4446227929374111,-4.01284109149278,-4.49438202247191,6.14,5.98,5.95,6.85,20260612,eod_proxy,False
38,688750.SH,金天钛业,20260612,2026-06-12,18.39,13.5185,191470794.0,0,0,小金属,53.80228797336014,69.0386445621694,100.0,81.69494157883933,50.87167561556304,95.56730774280453,11.601245218183163,1.121477757375267,56.95667449083024,1.3166145769540343,1.3166145769540343,71.15500519978703,100.0,84.71963056065619,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,18.85,18.63,17.92,22.07,2.50135943447527,1.3050570962479524,-2.5557368134855873,18.85,18.63,17.92,22.07,20260612,eod_proxy,False
39,300234.SZ,开尔新材,20260612,2026-06-12,10.8,9.7561,448889157.09,0,0,陶瓷,18.5,63.46704883484978,93.87117779375934,80.9483706599488,55.55663118655895,91.89149678723199,38.89157796639738,4.9411764705882435,56.04987543274015,1.2631416880166064,1.2631416880166064,57.200778673829625,94.73684210526315,81.6594427244582,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,11.19,11.08,10.3,12.96,3.6111111111110983,2.592592592592591,-4.629629629629628,11.19,11.08,10.3,12.96,20260612,eod_proxy,False
40,688708.SH,佳驰科技,20260612,2026-06-12,52.14,12.8327,361520571.0,0,0,化工原料,56.75201280553523,63.21091653721595,93.44928969842866,77.16979445843413,51.42892235652878,87.18652881804137,31.958593678781753,10.144909186011311,55.86059417203389,1.2608491837822113,1.2608491837822113,66.20116174154582,100.0,82.46377270349717,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、热题材,放量急,20260615,0.0,True,52.4,51.61,50.7,62.57,0.49865746068278316,-1.0164940544687417,-2.7617951668584495,52.4,51.61,50.7,62.57,20260612,eod_proxy,False
41,603976.SH,正川股份,20260612,2026-06-12,27.19,8.76,337555551.0,0,0,医疗保健,26.5916824123249,59.006728082121334,92.53428206253429,81.78339807173288,54.481096207174055,93.03903812575709,29.761735492258275,0.0,55.9911006922958,1.260282210738542,1.260282210738542,59.51444449091321,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,28.03,25.18,25.0,29.91,3.0893710923133533,-7.392423685178384,-8.054431776388382,28.03,25.18,25.0,29.91,20260612,eod_proxy,False
42,002416.SZ,爱施德,20260612,2026-06-12,11.1,8.0818,534553957.91999996,0,0,电器连锁,15.5,50.04512888199523,82.18769805212108,68.43281021636862,57.79428908490327,85.728396670794,44.485722712258166,0.0,55.60838783780925,1.241818337211279,1.241818337211279,50.50795159458991,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,11.18,11.03,10.74,12.21,0.7207207207207134,-0.6306306306306353,-3.2432432432432434,11.18,11.03,10.74,12.21,20260612,eod_proxy,False
43,688428.SH,诺诚健华,20260612,2026-06-12,23.45,10.8747,388937936.0,0,0,生物制药,24.2136302200109,59.68800197317493,88.05077994667715,66.81015440658292,54.29626097798915,88.47195622691912,34.29996798281473,0.0,54.90652815412308,1.2086488086382325,1.2086488086382325,56.3304848984356,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,23.44,23.12,22.81,28.14,-0.04264392324092592,-1.407249466950955,-2.729211087420047,23.44,23.12,22.81,28.14,20260612,eod_proxy,False
44,601777.SH,千里科技,20260612,2026-06-12,9.8,8.1678,568891081.0,0,0,摩托车,15.824843132264247,45.76828760951644,67.1961740664756,35.088108878495596,58.591901514586795,66.51290406348525,46.479753786466986,0.0,53.71105282956155,1.154154509038157,1.154154509038157,42.322405897836006,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260615,0.0,True,10.05,9.74,9.59,10.78,2.5510204081632626,-0.612244897959191,-2.1428571428571463,10.05,9.74,9.59,10.78,20260612,eod_proxy,False
45,688382.SH,益方生物,20260612,2026-06-12,18.0,9.0248,383829478.0,0,0,生物制药,24.2136302200109,47.53321751835813,71.12508897720916,51.28396690234632,54.12687173486334,76.04516146915783,33.87649487500021,0.0,52.203536167868386,1.088886526858022,1.088886526858022,47.71575317821349,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260615,0.0,True,17.99,17.0,16.88,21.6,-0.05555555555556424,-5.555555555555558,-6.2222222222222285,17.99,17.0,16.88,21.6,20260612,eod_proxy,False
46,300719.SZ,安达维尔,20260612,2026-06-12,14.01,13.8099,269727236.3,0,0,航空,80.97599959723948,57.4394847812988,58.66168251077445,82.10023997894525,45.96276591898019,78.95351691114404,22.576941583172175,4.696412480575956,51.963400410843285,1.0808192591806696,1.0808192591806696,65.96488089185719,100.0,83.82589687985602,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大,20260615,0.0,True,13.69,13.49,13.29,16.81,-2.28408279800143,-3.711634546752318,-5.139186295503217,13.69,13.49,13.29,16.81,20260612,eod_proxy,False
47,688377.SH,迪威尔,20260612,2026-06-12,27.16,8.2503,110809665.0,0,0,专用机械,39.60217347057485,51.48583144290638,91.2811580404141,38.6232681419956,49.90336939362535,70.68263628340003,0.0,0.0,51.550899698851936,1.0617755188710163,1.0617755188710163,55.39513707771397,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、均价上,风险可控,20260615,0.0,True,27.41,26.31,25.76,32.59,0.9204712812960203,-3.12960235640648,-5.154639175257724,27.41,26.31,25.76,32.59,20260612,eod_proxy,False
48,301046.SZ,能辉科技,20260612,2026-06-12,28.12,10.2313,261219361.35,0,0,建筑工程,30.42633084549316,52.90941170609506,74.50450205268896,71.73600985203419,50.1058844160033,82.39008927236429,21.55037785757773,0.0,51.14207303554174,1.0462534141513253,1.0462534141513253,53.55984648113147,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,30.4,29.85,28.18,33.74,8.108108108108091,6.152204836415365,0.21337126600284861,30.4,29.85,28.18,33.74,20260612,eod_proxy,False
49,688237.SH,超卓航科,20260612,2026-06-12,51.36,9.767,156356503.0,0,0,航空,80.97599959723948,46.28714282259282,62.54279049761475,77.36394428998739,45.31322529147974,81.64589427609499,5.112202086552521,1.1588785046728827,51.04928842307368,1.0424179648616678,1.0424179648616678,64.43343573012623,100.0,84.71028037383178,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大,20260615,0.0,True,52.61,52.52,49.0,61.63,2.433800623052962,2.258566978193155,-4.595015576323991,52.61,52.52,49.0,61.63,20260612,eod_proxy,False
50,300697.SZ,电工合金,20260612,2026-06-12,16.55,9.5301,329040162.76,0,0,铜,38.31724022341752,40.97992389416325,37.0,62.5654024935761,55.63769260095867,61.288057435307486,28.943376149013254,21.5017263703064,50.54121496943357,1.0216610431243691,1.0216610431243691,38.64943382920832,100.0,79.6245684074234,wp_rule_v2_1,disabled,0,0.0,D级,热题材,回落大,20260615,0.0,True,17.26,17.26,16.56,19.86,4.290030211480378,4.290030211480378,0.06042296072505948,17.26,17.26,16.56,19.86,20260612,eod_proxy,False
1,300475.SZ,香农芯创,20260615,2026-06-15,204.29,8.9547,9612830401.869999,0,0,元器件,96.26437953382074,67.34053529796036,95.16160763790465,79.34981272740986,94.80364961151727,95.95689519678271,100.0,0.0,92.45054278984682,5.2297199013698785,5.2297199013698785,86.95996020594909,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,S级,板块强、承接好、动量上,风险可控,20260616,0.0,True,208.5,204.41,200.5,245.15,2.060795927358172,0.058740026433024006,-1.8552058348426215,208.5,204.41,200.5,245.15,20260615,eod_proxy,False
2,300433.SZ,蓝思科技,20260615,2026-06-15,45.98,11.7647,10374475800.300001,0,0,元器件,96.26437953382074,71.05323938318288,73.14032153039093,89.83148315725487,94.80364961151727,88.17534133584142,100.0,0.0,91.60544523476892,5.064693558314716,5.064693558314716,84.1429683556894,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,S级,板块强、个股强、承接好,风险可控,20260616,0.0,True,50.6,48.35,45.3,55.18,10.047846889952172,5.1544149630274205,-1.4789038712483715,50.6,48.35,45.3,55.18,20260615,eod_proxy,False
3,300408.SZ,三环集团,20260615,2026-06-15,150.25,18.7747,11966891461.6,0,0,元器件,96.26437953382074,92.70473527010566,86.17138709298231,90.92166928061863,94.80364961151727,93.71334498650486,100.0,43.085893060295774,90.89550501898228,4.92988200707104,4.92988200707104,81.77650096973397,100.0,74.22852673492605,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、承接好,风险可控,20260616,0.0,True,157.08,150.22,149.01,180.3,4.545757071547429,-0.019966722129782788,-0.8252911813643959,157.08,150.22,149.01,180.3,20260615,eod_proxy,False
4,301486.SZ,致尚科技,20260615,2026-06-15,240.1,16.837,2560636583.9900002,0,0,元器件,96.26437953382074,84.6379433726873,78.06240508838106,83.47589949963874,91.41610898623799,86.63261035439736,91.53114843680176,0.0,90.23290991655713,4.807136214830302,4.807136214830302,87.47211208730181,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、承接好,风险可控,20260616,0.0,True,255.8,255.0,235.95,288.12,6.538942107455226,6.205747605164524,-1.7284464806330724,255.8,255.0,235.95,288.12,20260615,eod_proxy,False
5,300223.SZ,北京君正,20260615,2026-06-15,164.3,12.8434,8089910843.360001,0,0,半导体,57.472411125388,83.20746403305895,100.0,92.05671413129281,95.0,96.36754471309166,100.0,0.0,90.9702913983995,4.764672505702718,4.764672505702718,81.56763799466499,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,A级,个股强、承接好、动量上,风险可控,20260616,0.0,True,167.5,162.02,161.02,197.16,1.9476567255021227,-1.3877054169202707,-1.9963481436396813,167.5,162.02,161.02,197.16,20260615,eod_proxy,False
6,688396.SH,华润微,20260615,2026-06-15,68.85,13.2401,3000882696.0,0,0,半导体,57.472411125388,83.02683727894859,100.0,87.83694972367105,94.1068732776454,95.0,97.7671831941135,0.0,90.15765578159734,4.622717375275568,4.622717375275568,80.94281495748518,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,A级,个股强、承接好、动量上,风险可控,20260616,0.0,True,73.65,71.75,68.41,82.62,6.971677559912881,4.2120551924473615,-0.6390704429920069,73.65,71.75,68.41,82.62,20260615,eod_proxy,False
